  Key      ProductID      Side   OrderID    OrderType     Price   VisibleQuantity    HiddenQuantity     ParentOrderID   IsChildOrder
 4671      912828M56       BID     T4671       MARKET      100-          10000000                 0              NULL          FALSE
 4672      912828M56     OFFER     T4672       MARKET      100-          10000000                 0              NULL          FALSE
 4673      912828M56       BID     T4673       MARKET      100-          10000000                 0              NULL          FALSE
 4674      912828M56     OFFER     T4674       MARKET      100-          10000000                 0              NULL          FALSE
 4675      912828M56       BID     T4675       MARKET      100-          10000000                 0              NULL          FALSE
 4676      912828M56     OFFER     T4676       MARKET      100-          10000000                 0              NULL          FALSE
 4677      912828M56       BID     T4677       MARKET      100-          10000000                 0              NULL          FALSE
 4678      912828M56     OFFER     T4678       MARKET      100-          10000000                 0              NULL          FALSE
 4679      912828M56       BID     T4679       MARKET      100-          10000000                 0              NULL          FALSE
 4680      912828M56     OFFER     T4680       MARKET      100-          10000000                 0              NULL          FALSE
 4681      912828M56       BID     T4681       MARKET      100-          10000000                 0              NULL          FALSE
 4682      912828M56     OFFER     T4682       MARKET      100-          10000000                 0              NULL          FALSE
 4683      912828M56       BID     T4683       MARKET      100-          10000000                 0              NULL          FALSE
 4684      912828M56     OFFER     T4684       MARKET      100-          10000000                 0              NULL          FALSE
 4685      912828M56       BID     T4685       MARKET      100-          10000000                 0              NULL          FALSE
 4686      912828M56     OFFER     T4686       MARKET      100-          10000000                 0              NULL          FALSE
 4687      912828M56       BID     T4687       MARKET      100-          10000000                 0              NULL          FALSE
 4688      912828M56     OFFER     T4688       MARKET      100-          10000000                 0              NULL          FALSE
 4689      912828M56       BID     T4689       MARKET      100-          10000000                 0              NULL          FALSE
 4690      912828M56     OFFER     T4690       MARKET      100-          10000000                 0              NULL          FALSE
 4691      912828M56       BID     T4691       MARKET      100-          10000000                 0              NULL          FALSE
 4692      912828M56     OFFER     T4692       MARKET      100-          10000000                 0              NULL          FALSE
 4693      912828M56       BID     T4693       MARKET      100-          10000000                 0              NULL          FALSE
 4694      912828M56     OFFER     T4694       MARKET      100-          10000000                 0              NULL          FALSE
 4695      912828M56       BID     T4695       MARKET      100-          10000000                 0              NULL          FALSE
 4696      912828M56     OFFER     T4696       MARKET      100-          10000000                 0              NULL          FALSE
 4697      912828M56       BID     T4697       MARKET      100-          10000000                 0              NULL          FALSE
 4698      912828M56     OFFER     T4698       MARKET      100-          10000000                 0              NULL          FALSE
 4699      912828M56       BID     T4699       MARKET      100-          10000000                 0              NULL          FALSE
 4700      912828M56     OFFER     T4700       MARKET      100-          10000000                 0              NULL          FALSE
 4701      912828M56       BID     T4701       MARKET      100-          10000000                 0              NULL          FALSE
 4702      912828M56     OFFER     T4702       MARKET      100-          10000000                 0              NULL          FALSE
 4703      912828M56       BID     T4703       MARKET      100-          10000000                 0              NULL          FALSE
 4704      912828M56     OFFER     T4704       MARKET      100-          10000000                 0              NULL          FALSE
 4705      912828M56       BID     T4705       MARKET      100-          10000000                 0              NULL          FALSE
 4706      912828M56     OFFER     T4706       MARKET      100-          10000000                 0              NULL          FALSE
 4707      912828M56       BID     T4707       MARKET      100-          10000000                 0              NULL          FALSE
 4708      912828M56     OFFER     T4708       MARKET      100-          10000000                 0              NULL          FALSE
 4709      912828M56       BID     T4709       MARKET      100-          10000000                 0              NULL          FALSE
 4710      912828M56     OFFER     T4710       MARKET      100-          10000000                 0              NULL          FALSE
 4711      912828M56       BID     T4711       MARKET      100-          10000000                 0              NULL          FALSE
 4712      912828M56     OFFER     T4712       MARKET      100-          10000000                 0              NULL          FALSE
 4713      912828M56       BID     T4713       MARKET      100-          10000000                 0              NULL          FALSE
 4714      912828M56     OFFER     T4714       MARKET      100-          10000000                 0              NULL          FALSE
 4715      912828M56       BID     T4715       MARKET      100-          10000000                 0              NULL          FALSE
 4716      912828M56     OFFER     T4716       MARKET      100-          10000000                 0              NULL          FALSE
 4717      912828M56       BID     T4717       MARKET      100-          10000000                 0              NULL          FALSE
 4718      912828M56     OFFER     T4718       MARKET      100-          10000000                 0              NULL          FALSE
 4719      912828M56       BID     T4719       MARKET      100-          10000000                 0              NULL          FALSE
 4720      912828M56     OFFER     T4720       MARKET      100-          10000000                 0              NULL          FALSE
 4721      912828M56       BID     T4721       MARKET      100-          10000000                 0              NULL          FALSE
 4722      912828M56     OFFER     T4722       MARKET      100-          10000000                 0              NULL          FALSE
 4723      912828M56       BID     T4723       MARKET      100-          10000000                 0              NULL          FALSE
 4724      912828M56     OFFER     T4724       MARKET      100-          10000000                 0              NULL          FALSE
 4725      912828M56       BID     T4725       MARKET      100-          10000000                 0              NULL          FALSE
 4726      912828M56     OFFER     T4726       MARKET      100-          10000000                 0              NULL          FALSE
 4727      912828M56       BID     T4727       MARKET      100-          10000000                 0              NULL          FALSE
 4728      912828M56     OFFER     T4728       MARKET      100-          10000000                 0              NULL          FALSE
 4729      912828M56       BID     T4729       MARKET      100-          10000000                 0              NULL          FALSE
 4730      912828M56     OFFER     T4730       MARKET      100-          10000000                 0              NULL          FALSE
 4731      912828M56       BID     T4731       MARKET      100-          10000000                 0              NULL          FALSE
 4732      912828M56     OFFER     T4732       MARKET      100-          10000000                 0              NULL          FALSE
 4733      912828M56       BID     T4733       MARKET      100-          10000000                 0              NULL          FALSE
 4734      912828M56     OFFER     T4734       MARKET      100-          10000000                 0              NULL          FALSE
 4735      912828M56       BID     T4735       MARKET      100-          10000000                 0              NULL          FALSE
 4736      912828M56     OFFER     T4736       MARKET      100-          10000000                 0              NULL          FALSE
 4737      912828M56       BID     T4737       MARKET      100-          10000000                 0              NULL          FALSE
 4738      912828M56     OFFER     T4738       MARKET      100-          10000000                 0              NULL          FALSE
 4739      912828M56       BID     T4739       MARKET      100-          10000000                 0              NULL          FALSE
 4740      912828M56     OFFER     T4740       MARKET      100-          10000000                 0              NULL          FALSE
 4741      912828M56       BID     T4741       MARKET      100-          10000000                 0              NULL          FALSE
 4742      912828M56     OFFER     T4742       MARKET      100-          10000000                 0              NULL          FALSE
 4743      912828M56       BID     T4743       MARKET      100-          10000000                 0              NULL          FALSE
 4744      912828M56     OFFER     T4744       MARKET      100-          10000000                 0              NULL          FALSE
 4745      912828M56       BID     T4745       MARKET      100-          10000000                 0              NULL          FALSE
 4746      912828M56     OFFER     T4746       MARKET      100-          10000000                 0              NULL          FALSE
 4747      912828M56       BID     T4747       MARKET      100-          10000000                 0              NULL          FALSE
 4748      912828M56     OFFER     T4748       MARKET      100-          10000000                 0              NULL          FALSE
 4749      912828M56       BID     T4749       MARKET      100-          10000000                 0              NULL          FALSE
 4750      912828M56     OFFER     T4750       MARKET      100-          10000000                 0              NULL          FALSE
 4751      912828M56       BID     T4751       MARKET      100-          10000000                 0              NULL          FALSE
 4752      912828M56     OFFER     T4752       MARKET      100-          10000000                 0              NULL          FALSE
 4753      912828M56       BID     T4753       MARKET      100-          10000000                 0              NULL          FALSE
 4754      912828M56     OFFER     T4754       MARKET      100-          10000000                 0              NULL          FALSE
 4755      912828M56       BID     T4755       MARKET      100-          10000000                 0              NULL          FALSE
 4756      912828M56     OFFER     T4756       MARKET      100-          10000000                 0              NULL          FALSE
 4757      912828M56       BID     T4757       MARKET      100-          10000000                 0              NULL          FALSE
 4758      912828M56     OFFER     T4758       MARKET      100-          10000000                 0              NULL          FALSE
 4759      912828M56       BID     T4759       MARKET      100-          10000000                 0              NULL          FALSE
 4760      912828M56     OFFER     T4760       MARKET      100-          10000000                 0              NULL          FALSE
 4761      912828M56       BID     T4761       MARKET      100-          10000000                 0              NULL          FALSE
 4762      912828M56     OFFER     T4762       MARKET      100-          10000000                 0              NULL          FALSE
 4763      912828M56       BID     T4763       MARKET      100-          10000000                 0              NULL          FALSE
 4764      912828M56     OFFER     T4764       MARKET      100-          10000000                 0              NULL          FALSE
 4765      912828M56       BID     T4765       MARKET      100-          10000000                 0              NULL          FALSE
 4766      912828M56     OFFER     T4766       MARKET      100-          10000000                 0              NULL          FALSE
 4767      912828M56       BID     T4767       MARKET      100-          10000000                 0              NULL          FALSE
 4768      912828M56     OFFER     T4768       MARKET      100-          10000000                 0              NULL          FALSE
 4769      912828M56       BID     T4769       MARKET      100-          10000000                 0              NULL          FALSE
 4770      912828M56     OFFER     T4770       MARKET      100-          10000000                 0              NULL          FALSE
 4771      912828M56       BID     T4771       MARKET      100-          10000000                 0              NULL          FALSE
 4772      912828M56     OFFER     T4772       MARKET      100-          10000000                 0              NULL          FALSE
 4773      912828M56       BID     T4773       MARKET      100-          10000000                 0              NULL          FALSE
 4774      912828M56     OFFER     T4774       MARKET      100-          10000000                 0              NULL          FALSE
 4775      912828M56       BID     T4775       MARKET      100-          10000000                 0              NULL          FALSE
 4776      912828M56     OFFER     T4776       MARKET      100-          10000000                 0              NULL          FALSE
 4777      912828M56       BID     T4777       MARKET      100-          10000000                 0              NULL          FALSE
 4778      912828M56     OFFER     T4778       MARKET      100-          10000000                 0              NULL          FALSE
 4779      912828M56       BID     T4779       MARKET      100-          10000000                 0              NULL          FALSE
 4780      912828M56     OFFER     T4780       MARKET      100-          10000000                 0              NULL          FALSE
 4781      912828M56       BID     T4781       MARKET      100-          10000000                 0              NULL          FALSE
 4782      912828M56     OFFER     T4782       MARKET      100-          10000000                 0              NULL          FALSE
 4783      912828M56       BID     T4783       MARKET      100-          10000000                 0              NULL          FALSE
 4784      912828M56     OFFER     T4784       MARKET      100-          10000000                 0              NULL          FALSE
 4785      912828M56       BID     T4785       MARKET      100-          10000000                 0              NULL          FALSE
 4786      912828M56     OFFER     T4786       MARKET     100-0          10000000                 0              NULL          FALSE
 4787      912828M56       BID     T4787       MARKET     100-0          10000000                 0              NULL          FALSE
 4788      912828M56     OFFER     T4788       MARKET     100-0          10000000                 0              NULL          FALSE
 4789      912828M56       BID     T4789       MARKET     100-0          10000000                 0              NULL          FALSE
 4790      912828M56     OFFER     T4790       MARKET     100-0          10000000                 0              NULL          FALSE
 4791      912828M56       BID     T4791       MARKET     100-0          10000000                 0              NULL          FALSE
 4792      912828M56     OFFER     T4792       MARKET     100-0          10000000                 0              NULL          FALSE
 4793      912828M56       BID     T4793       MARKET     100-0          10000000                 0              NULL          FALSE
 4794      912828M56     OFFER     T4794       MARKET     100-0          10000000                 0              NULL          FALSE
 4795      912828M56       BID     T4795       MARKET     100-0          10000000                 0              NULL          FALSE
 4796      912828M56     OFFER     T4796       MARKET     100-0          10000000                 0              NULL          FALSE
 4797      912828M56       BID     T4797       MARKET     100-0          10000000                 0              NULL          FALSE
 4798      912828M56     OFFER     T4798       MARKET     100-0          10000000                 0              NULL          FALSE
 4799      912828M56       BID     T4799       MARKET     100-0          10000000                 0              NULL          FALSE
 4800      912828M56     OFFER     T4800       MARKET     100-0          10000000                 0              NULL          FALSE
 4801      912828M56       BID     T4801       MARKET     100-0          10000000                 0              NULL          FALSE
 4802      912828M56     OFFER     T4802       MARKET     100-0          10000000                 0              NULL          FALSE
 4803      912828M56       BID     T4803       MARKET     100-0          10000000                 0              NULL          FALSE
 4804      912828M56     OFFER     T4804       MARKET     100-0          10000000                 0              NULL          FALSE
 4805      912828M56       BID     T4805       MARKET     100-0          10000000                 0              NULL          FALSE
 4806      912828M56     OFFER     T4806       MARKET     100-0          10000000                 0              NULL          FALSE
 4807      912828M56       BID     T4807       MARKET     100-0          10000000                 0              NULL          FALSE
 4808      912828M56     OFFER     T4808       MARKET     100-0          10000000                 0              NULL          FALSE
 4809      912828M56       BID     T4809       MARKET     100-0          10000000                 0              NULL          FALSE
 4810      912828M56     OFFER     T4810       MARKET     100-0          10000000                 0              NULL          FALSE
 4811      912828M56       BID     T4811       MARKET     100-0          10000000                 0              NULL          FALSE
 4812      912828M56     OFFER     T4812       MARKET     100-0          10000000                 0              NULL          FALSE
 4813      912828M56       BID     T4813       MARKET     100-0          10000000                 0              NULL          FALSE
 4814      912828M56     OFFER     T4814       MARKET     100-0          10000000                 0              NULL          FALSE
 4815      912828M56       BID     T4815       MARKET     100-0          10000000                 0              NULL          FALSE
 4816      912828M56     OFFER     T4816       MARKET     100-0          10000000                 0              NULL          FALSE
 4817      912828M56       BID     T4817       MARKET     100-0          10000000                 0              NULL          FALSE
 4818      912828M56     OFFER     T4818       MARKET     100-0          10000000                 0              NULL          FALSE
 4819      912828M56       BID     T4819       MARKET     100-0          10000000                 0              NULL          FALSE
 4820      912828M56     OFFER     T4820       MARKET     100-0          10000000                 0              NULL          FALSE
 4821      912828M56       BID     T4821       MARKET     100-0          10000000                 0              NULL          FALSE
 4822      912828M56     OFFER     T4822       MARKET     100-0          10000000                 0              NULL          FALSE
 4823      912828M56       BID     T4823       MARKET     100-0          10000000                 0              NULL          FALSE
 4824      912828M56     OFFER     T4824       MARKET     100-0          10000000                 0              NULL          FALSE
 4825      912828M56       BID     T4825       MARKET     100-0          10000000                 0              NULL          FALSE
 4826      912828M56     OFFER     T4826       MARKET     100-0          10000000                 0              NULL          FALSE
 4827      912828M56       BID     T4827       MARKET     100-0          10000000                 0              NULL          FALSE
 4828      912828M56     OFFER     T4828       MARKET     100-0          10000000                 0              NULL          FALSE
 4829      912828M56       BID     T4829       MARKET     100-0          10000000                 0              NULL          FALSE
 4830      912828M56     OFFER     T4830       MARKET     100-0          10000000                 0              NULL          FALSE
 4831      912828M56       BID     T4831       MARKET     100-0          10000000                 0              NULL          FALSE
 4832      912828M56     OFFER     T4832       MARKET     100-0          10000000                 0              NULL          FALSE
 4833      912828M56       BID     T4833       MARKET     100-0          10000000                 0              NULL          FALSE
 4834      912828M56     OFFER     T4834       MARKET     100-0          10000000                 0              NULL          FALSE
 4835      912828M56       BID     T4835       MARKET     100-0          10000000                 0              NULL          FALSE
 4836      912828M56     OFFER     T4836       MARKET     100-0          10000000                 0              NULL          FALSE
 4837      912828M56       BID     T4837       MARKET     100-0          10000000                 0              NULL          FALSE
 4838      912828M56     OFFER     T4838       MARKET     100-0          10000000                 0              NULL          FALSE
 4839      912828M56       BID     T4839       MARKET     100-0          10000000                 0              NULL          FALSE
 4840      912828M56     OFFER     T4840       MARKET     100-0          10000000                 0              NULL          FALSE
 4841      912828M56       BID     T4841       MARKET     100-0          10000000                 0              NULL          FALSE
 4842      912828M56     OFFER     T4842       MARKET     100-0          10000000                 0              NULL          FALSE
 4843      912828M56       BID     T4843       MARKET     100-0          10000000                 0              NULL          FALSE
 4844      912828M56     OFFER     T4844       MARKET     100-0          10000000                 0              NULL          FALSE
 4845      912828M56       BID     T4845       MARKET     100-0          10000000                 0              NULL          FALSE
 4846      912828M56     OFFER     T4846       MARKET     100-0          10000000                 0              NULL          FALSE
 4847      912828M56       BID     T4847       MARKET     100-0          10000000                 0              NULL          FALSE
 4848      912828M56     OFFER     T4848       MARKET     100-0          10000000                 0              NULL          FALSE
 4849      912828M56       BID     T4849       MARKET     100-0          10000000                 0              NULL          FALSE
 4850      912828M56     OFFER     T4850       MARKET     100-0          10000000                 0              NULL          FALSE
 4851      912828M56       BID     T4851       MARKET     100-0          10000000                 0              NULL          FALSE
 4852      912828M56     OFFER     T4852       MARKET     100-0          10000000                 0              NULL          FALSE
 4853      912828M56       BID     T4853       MARKET     100-0          10000000                 0              NULL          FALSE
 4854      912828M56     OFFER     T4854       MARKET     100-0          10000000                 0              NULL          FALSE
 4855      912828M56       BID     T4855       MARKET     100-0          10000000                 0              NULL          FALSE
 4856      912828M56     OFFER     T4856       MARKET     100-0          10000000                 0              NULL          FALSE
 4857      912828M56       BID     T4857       MARKET     100-0          10000000                 0              NULL          FALSE
 4858      912828M56     OFFER     T4858       MARKET     100-0          10000000                 0              NULL          FALSE
 4859      912828M56       BID     T4859       MARKET     100-0          10000000                 0              NULL          FALSE
 4860      912828M56     OFFER     T4860       MARKET     100-0          10000000                 0              NULL          FALSE
 4861      912828M56       BID     T4861       MARKET     100-0          10000000                 0              NULL          FALSE
 4862      912828M56     OFFER     T4862       MARKET     100-0          10000000                 0              NULL          FALSE
 4863      912828M56       BID     T4863       MARKET     100-0          10000000                 0              NULL          FALSE
 4864      912828M56     OFFER     T4864       MARKET     100-0          10000000                 0              NULL          FALSE
 4865      912828M56       BID     T4865       MARKET     100-0          10000000                 0              NULL          FALSE
 4866      912828M56     OFFER     T4866       MARKET       99-          10000000                 0              NULL          FALSE
 4867      912828M56       BID     T4867       MARKET       99-          10000000                 0              NULL          FALSE
 4868      912828M56     OFFER     T4868       MARKET       99-          10000000                 0              NULL          FALSE
 4869      912828M56       BID     T4869       MARKET       99-          10000000                 0              NULL          FALSE
 4870      912828M56     OFFER     T4870       MARKET       99-          10000000                 0              NULL          FALSE
 4871      912828M56       BID     T4871       MARKET       99-          10000000                 0              NULL          FALSE
 4872      912828M56     OFFER     T4872       MARKET       99-          10000000                 0              NULL          FALSE
 4873      912828M56       BID     T4873       MARKET       99-          10000000                 0              NULL          FALSE
 4874      912828M56     OFFER     T4874       MARKET       99-          10000000                 0              NULL          FALSE
 4875      912828M56       BID     T4875       MARKET       99-          10000000                 0              NULL          FALSE
 4876      912828M56     OFFER     T4876       MARKET       99-          10000000                 0              NULL          FALSE
 4877      912828M56       BID     T4877       MARKET       99-          10000000                 0              NULL          FALSE
 4878      912828M56     OFFER     T4878       MARKET       99-          10000000                 0              NULL          FALSE
 4879      912828M56       BID     T4879       MARKET       99-          10000000                 0              NULL          FALSE
 4880      912828M56     OFFER     T4880       MARKET       99-          10000000                 0              NULL          FALSE
 4881      912828M56       BID     T4881       MARKET       99-          10000000                 0              NULL          FALSE
 4882      912828M56     OFFER     T4882       MARKET       99-          10000000                 0              NULL          FALSE
 4883      912828M56       BID     T4883       MARKET       99-          10000000                 0              NULL          FALSE
 4884      912828M56     OFFER     T4884       MARKET       99-          10000000                 0              NULL          FALSE
 4885      912828M56       BID     T4885       MARKET       99-          10000000                 0              NULL          FALSE
 4886      912828M56     OFFER     T4886       MARKET       99-          10000000                 0              NULL          FALSE
 4887      912828M56       BID     T4887       MARKET       99-          10000000                 0              NULL          FALSE
 4888      912828M56     OFFER     T4888       MARKET       99-          10000000                 0              NULL          FALSE
 4889      912828M56       BID     T4889       MARKET       99-          10000000                 0              NULL          FALSE
 4890      912828M56     OFFER     T4890       MARKET       99-          10000000                 0              NULL          FALSE
 4891      912828M56       BID     T4891       MARKET       99-          10000000                 0              NULL          FALSE
 4892      912828M56     OFFER     T4892       MARKET       99-          10000000                 0              NULL          FALSE
 4893      912828M56       BID     T4893       MARKET       99-          10000000                 0              NULL          FALSE
 4894      912828M56     OFFER     T4894       MARKET       99-          10000000                 0              NULL          FALSE
 4895      912828M56       BID     T4895       MARKET       99-          10000000                 0              NULL          FALSE
 4896      912828M56     OFFER     T4896       MARKET       99-          10000000                 0              NULL          FALSE
 4897      912828M56       BID     T4897       MARKET       99-          10000000                 0              NULL          FALSE
 4898      912828M56     OFFER     T4898       MARKET       99-          10000000                 0              NULL          FALSE
 4899      912828M56       BID     T4899       MARKET       99-          10000000                 0              NULL          FALSE
 4900      912828M56     OFFER     T4900       MARKET       99-          10000000                 0              NULL          FALSE
 4901      912828M56       BID     T4901       MARKET       99-          10000000                 0              NULL          FALSE
 4902      912828M56     OFFER     T4902       MARKET       99-          10000000                 0              NULL          FALSE
 4903      912828M56       BID     T4903       MARKET       99-          10000000                 0              NULL          FALSE
 4904      912828M56     OFFER     T4904       MARKET       99-          10000000                 0              NULL          FALSE
 4905      912828M56       BID     T4905       MARKET       99-          10000000                 0              NULL          FALSE
 4906      912828M56     OFFER     T4906       MARKET       99-          10000000                 0              NULL          FALSE
 4907      912828M56       BID     T4907       MARKET       99-          10000000                 0              NULL          FALSE
 4908      912828M56     OFFER     T4908       MARKET       99-          10000000                 0              NULL          FALSE
 4909      912828M56       BID     T4909       MARKET       99-          10000000                 0              NULL          FALSE
 4910      912828M56     OFFER     T4910       MARKET       99-          10000000                 0              NULL          FALSE
 4911      912828M56       BID     T4911       MARKET       99-          10000000                 0              NULL          FALSE
 4912      912828M56     OFFER     T4912       MARKET       99-          10000000                 0              NULL          FALSE
 4913      912828M56       BID     T4913       MARKET       99-          10000000                 0              NULL          FALSE
 4914      912828M56     OFFER     T4914       MARKET       99-          10000000                 0              NULL          FALSE
 4915      912828M56       BID     T4915       MARKET       99-          10000000                 0              NULL          FALSE
 4916      912828M56     OFFER     T4916       MARKET       99-          10000000                 0              NULL          FALSE
 4917      912828M56       BID     T4917       MARKET       99-          10000000                 0              NULL          FALSE
 4918      912828M56     OFFER     T4918       MARKET       99-          10000000                 0              NULL          FALSE
 4919      912828M56       BID     T4919       MARKET       99-          10000000                 0              NULL          FALSE
 4920      912828M56     OFFER     T4920       MARKET       99-          10000000                 0              NULL          FALSE
 4921      912828M56       BID     T4921       MARKET       99-          10000000                 0              NULL          FALSE
 4922      912828M56     OFFER     T4922       MARKET       99-          10000000                 0              NULL          FALSE
 4923      912828M56       BID     T4923       MARKET       99-          10000000                 0              NULL          FALSE
 4924      912828M56     OFFER     T4924       MARKET       99-          10000000                 0              NULL          FALSE
 4925      912828M56       BID     T4925       MARKET       99-          10000000                 0              NULL          FALSE
 4926      912828M56     OFFER     T4926       MARKET       99-          10000000                 0              NULL          FALSE
 4927      912828M56       BID     T4927       MARKET       99-          10000000                 0              NULL          FALSE
 4928      912828M56     OFFER     T4928       MARKET       99-          10000000                 0              NULL          FALSE
 4929      912828M56       BID     T4929       MARKET       99-          10000000                 0              NULL          FALSE
 4930      912828M56     OFFER     T4930       MARKET       99-          10000000                 0              NULL          FALSE
 4931      912828M56       BID     T4931       MARKET       99-          10000000                 0              NULL          FALSE
 4932      912828M56     OFFER     T4932       MARKET       99-          10000000                 0              NULL          FALSE
 4933      912828M56       BID     T4933       MARKET       99-          10000000                 0              NULL          FALSE
 4934      912828M56     OFFER     T4934       MARKET       99-          10000000                 0              NULL          FALSE
 4935      912828M56       BID     T4935       MARKET       99-          10000000                 0              NULL          FALSE
 4936      912828M56     OFFER     T4936       MARKET       99-          10000000                 0              NULL          FALSE
 4937      912828M56       BID     T4937       MARKET       99-          10000000                 0              NULL          FALSE
 4938      912828M56     OFFER     T4938       MARKET       99-          10000000                 0              NULL          FALSE
 4939      912828M56       BID     T4939       MARKET       99-          10000000                 0              NULL          FALSE
 4940      912828M56     OFFER     T4940       MARKET       99-          10000000                 0              NULL          FALSE
 4941      912828M56       BID     T4941       MARKET       99-          10000000                 0              NULL          FALSE
 4942      912828M56     OFFER     T4942       MARKET       99-          10000000                 0              NULL          FALSE
 4943      912828M56       BID     T4943       MARKET       99-          10000000                 0              NULL          FALSE
 4944      912828M56     OFFER     T4944       MARKET       99-          10000000                 0              NULL          FALSE
 4945      912828M56       BID     T4945       MARKET       99-          10000000                 0              NULL          FALSE
 4946      912828M56     OFFER     T4946       MARKET       99-          10000000                 0              NULL          FALSE
 4947      912828M56       BID     T4947       MARKET       99-          10000000                 0              NULL          FALSE
 4948      912828M56     OFFER     T4948       MARKET       99-          10000000                 0              NULL          FALSE
 4949      912828M56       BID     T4949       MARKET       99-          10000000                 0              NULL          FALSE
 4950      912828M56     OFFER     T4950       MARKET       99-          10000000                 0              NULL          FALSE
 4951      912828M56       BID     T4951       MARKET       99-          10000000                 0              NULL          FALSE
 4952      912828M56     OFFER     T4952       MARKET       99-          10000000                 0              NULL          FALSE
 4953      912828M56       BID     T4953       MARKET       99-          10000000                 0              NULL          FALSE
 4954      912828M56     OFFER     T4954       MARKET       99-          10000000                 0              NULL          FALSE
 4955      912828M56       BID     T4955       MARKET       99-          10000000                 0              NULL          FALSE
 4956      912828M56     OFFER     T4956       MARKET       99-          10000000                 0              NULL          FALSE
 4957      912828M56       BID     T4957       MARKET       99-          10000000                 0              NULL          FALSE
 4958      912828M56     OFFER     T4958       MARKET       99-          10000000                 0              NULL          FALSE
 4959      912828M56       BID     T4959       MARKET       99-          10000000                 0              NULL          FALSE
 4960      912828M56     OFFER     T4960       MARKET       99-          10000000                 0              NULL          FALSE
 4961      912828M56       BID     T4961       MARKET       99-          10000000                 0              NULL          FALSE
 4962      912828M56     OFFER     T4962       MARKET       99-          10000000                 0              NULL          FALSE
 4963      912828M56       BID     T4963       MARKET       99-          10000000                 0              NULL          FALSE
 4964      912828M56     OFFER     T4964       MARKET       99-          10000000                 0              NULL          FALSE
 4965      912828M56       BID     T4965       MARKET       99-          10000000                 0              NULL          FALSE
 4966      912828M56     OFFER     T4966       MARKET       99-          10000000                 0              NULL          FALSE
 4967      912828M56       BID     T4967       MARKET       99-          10000000                 0              NULL          FALSE
 4968      912828M56     OFFER     T4968       MARKET       99-          10000000                 0              NULL          FALSE
 4969      912828M56       BID     T4969       MARKET       99-          10000000                 0              NULL          FALSE
 4970      912828M56     OFFER     T4970       MARKET       99-          10000000                 0              NULL          FALSE
 4971      912828M56       BID     T4971       MARKET       99-          10000000                 0              NULL          FALSE
 4972      912828M56     OFFER     T4972       MARKET       99-          10000000                 0              NULL          FALSE
 4973      912828M56       BID     T4973       MARKET       99-          10000000                 0              NULL          FALSE
 4974      912828M56     OFFER     T4974       MARKET       99-          10000000                 0              NULL          FALSE
 4975      912828M56       BID     T4975       MARKET       99-          10000000                 0              NULL          FALSE
 4976      912828M56     OFFER     T4976       MARKET       99-          10000000                 0              NULL          FALSE
 4977      912828M56       BID     T4977       MARKET       99-          10000000                 0              NULL          FALSE
 4978      912828M56     OFFER     T4978       MARKET       99-          10000000                 0              NULL          FALSE
 4979      912828M56       BID     T4979       MARKET       99-          10000000                 0              NULL          FALSE
 4980      912828M56     OFFER     T4980       MARKET       99-          10000000                 0              NULL          FALSE
 4981      912828M56       BID     T4981       MARKET       99-          10000000                 0              NULL          FALSE
 4982      912828M56     OFFER     T4982       MARKET       99-          10000000                 0              NULL          FALSE
 4983      912828M56       BID     T4983       MARKET       99-          10000000                 0              NULL          FALSE
 4984      912828M56     OFFER     T4984       MARKET       99-          10000000                 0              NULL          FALSE
 4985      912828M56       BID     T4985       MARKET       99-          10000000                 0              NULL          FALSE
 4986      912828M56     OFFER     T4986       MARKET       99-          10000000                 0              NULL          FALSE
 4987      912828M56       BID     T4987       MARKET       99-          10000000                 0              NULL          FALSE
 4988      912828M56     OFFER     T4988       MARKET       99-          10000000                 0              NULL          FALSE
 4989      912828M56       BID     T4989       MARKET       99-          10000000                 0              NULL          FALSE
 4990      912828M56     OFFER     T4990       MARKET       99-          10000000                 0              NULL          FALSE
 4991      912828M56       BID     T4991       MARKET       99-          10000000                 0              NULL          FALSE
 4992      912828M56     OFFER     T4992       MARKET       99-          10000000                 0              NULL          FALSE
 4993      912828M56       BID     T4993       MARKET       99-          10000000                 0              NULL          FALSE
 4994      912828M56     OFFER     T4994       MARKET       99-          10000000                 0              NULL          FALSE
 4995      912828M56       BID     T4995       MARKET       99-          10000000                 0              NULL          FALSE
 4996      912828M56     OFFER     T4996       MARKET       99-          10000000                 0              NULL          FALSE
 4997      912828M56       BID     T4997       MARKET       99-          10000000                 0              NULL          FALSE
 4998      912828M56     OFFER     T4998       MARKET       99-          10000000                 0              NULL          FALSE
 4999      912828M56       BID     T4999       MARKET       99-          10000000                 0              NULL          FALSE
 5000      912828M56     OFFER     T5000       MARKET       99-          10000000                 0              NULL          FALSE
 5001      912828M56       BID     T5001       MARKET       99-          10000000                 0              NULL          FALSE
 5002      912828M56     OFFER     T5002       MARKET       99-          10000000                 0              NULL          FALSE
 5003      912828M56       BID     T5003       MARKET       99-          10000000                 0              NULL          FALSE
 5004      912828M56     OFFER     T5004       MARKET       99-          10000000                 0              NULL          FALSE
 5005      912828M56       BID     T5005       MARKET       99-          10000000                 0              NULL          FALSE
 5006      912828M56     OFFER     T5006       MARKET       99-          10000000                 0              NULL          FALSE
 5007      912828M56       BID     T5007       MARKET       99-          10000000                 0              NULL          FALSE
 5008      912828M56     OFFER     T5008       MARKET       99-          10000000                 0              NULL          FALSE
